Date,Ticker,Company Name,Open Price,High Price,Low Price,Close Price,Volume,Sector,Region,Country,% Change,Gain/Loss Indicator,Market Cap,P/E Ratio,Dividend Yield
2024-07-09,AAPL,Apple Inc.,115.18,124.55000000000001,109.77000000000001,119.9,615546,Technology,North America,USA,4.1,Gain,2168.69,37.05,3.75
2024-07-10,AAPL,Apple Inc.,198.03,203.94,185.41000000000003,194.58,142461,Technology,North America,USA,-1.74,Loss,1851.39,9.54,2.5
2024-07-11,AAPL,Apple Inc.,274.19,277.01,270.48,275.89,872930,Technology,North America,USA,0.62,Gain,5510.67,11.54,8.3
2024-07-12,AAPL,Apple Inc.,355.25,364.64,348.32,350.84,659316,Technology,North America,USA,-1.24,Loss,6572.32,6.03,9.37
2024-07-13,AAPL,Apple Inc.,135.93,145.18,132.8,139.93,289891,Technology,North America,USA,2.94,Gain,810.56,5.79,7.6
2024-07-14,AAPL,Apple Inc.,431.61,449.84000000000003,425.48,440.35,669604,Technology,North America,USA,2.02,Gain,8520.52,10.48,9.02
2024-07-15,AAPL,Apple Inc.,273.96,279.37,266.15999999999997,276.72,537601,Technology,North America,USA,1.01,Gain,3304.71,43.35,1.4
2024-07-16,AAPL,Apple Inc.,148.65,152.59,136.22,145.82,609848,Technology,North America,USA,-1.9,Loss,1439.23,7.03,7.1
2024-07-17,AAPL,Apple Inc.,339.05,347.81,327.15,327.27,497767,Technology,North America,USA,-3.47,Loss,1972.29,43.67,3.2
2024-07-18,AAPL,Apple Inc.,411.77,430.5,409.33,423.72,708280,Technology,North America,USA,2.9,Gain,5885.01,11.55,2.97
2024-07-19,AAPL,Apple Inc.,162.11,171.91,155.04000000000002,166.4,296169,Technology,North America,USA,2.65,Gain,1152.07,48.39,6.64
2024-07-20,AAPL,Apple Inc.,492.65,513.69,483.73999999999995,504.22,910245,Technology,North America,USA,2.35,Gain,6317.79,31.83,9.87
2024-07-21,AAPL,Apple Inc.,320.78,329.76,310.97999999999996,325.95,619788,Technology,North America,USA,1.61,Gain,1981.95,16.23,7.74
2024-07-22,AAPL,Apple Inc.,179.25,186.14,173.27,179.51,106000,Technology,North America,USA,0.15,Gain,3281.92,22.71,1.14
2024-07-23,AAPL,Apple Inc.,398.76,402.90999999999997,387.89,395.78,836106,Technology,North America,USA,-0.75,Loss,7902.38,26.75,0.39
2024-07-24,AAPL,Apple Inc.,274.29,276.06,260.84999999999997,266.71,98068,Technology,North America,USA,-2.76,Loss,1447.42,29.5,7.55
2024-07-25,AAPL,Apple Inc.,149.29,164.95999999999998,144.13,155.01,38561,Technology,North America,USA,3.83,Gain,1407.51,10.33,3.91
2024-07-26,AAPL,Apple Inc.,92.68,102.06,90.30000000000001,94.59,807136,Technology,North America,USA,2.06,Gain,901.51,48.77,8.15
2024-07-27,AAPL,Apple Inc.,330.74,332.39,322.69,323.81,883782,Technology,North America,USA,-2.1,Loss,1830.93,44.82,2.99
2024-07-28,AAPL,Apple Inc.,496.74,512.9399999999999,491.69,506.03,534034,Technology,North America,USA,1.87,Gain,6290.42,44.48,9.75
2024-07-29,AAPL,Apple Inc.,394.12,398.42,382.97,389.68,879986,Technology,North America,USA,-1.13,Loss,4472.99,9.4,5.63
2024-07-30,AAPL,Apple Inc.,250.08,252.81,241.95,247.76,703679,Technology,North America,USA,-0.93,Loss,1836.87,47.19,9.82
2024-07-31,AAPL,Apple Inc.,458.63,463.45,452.92,462.15,251174,Technology,North America,USA,0.77,Gain,4598.8,47.59,3.99
2024-08-01,AAPL,Apple Inc.,166.86,173.85000000000002,161.26,162.75,628287,Technology,North America,USA,-2.46,Loss,839.36,24.71,4.12
2024-08-02,AAPL,Apple Inc.,457.32,459.59,441.46,449.0,288721,Technology,North America,USA,-1.82,Loss,2554.38,24.98,6.48
2024-08-03,AAPL,Apple Inc.,209.52,212.26000000000002,196.44,204.71,877943,Technology,North America,USA,-2.3,Loss,3118.86,34.73,8.64
2024-08-04,AAPL,Apple Inc.,442.57,447.59000000000003,434.06,446.85,23571,Technology,North America,USA,0.97,Gain,8481.06,7.84,4.33
2024-08-05,AAPL,Apple Inc.,428.79,449.32,424.26000000000005,444.3,93814,Technology,North America,USA,3.62,Gain,7709.8,21.46,6.06
2024-08-06,AAPL,Apple Inc.,314.63,317.76,308.47999999999996,310.77,910219,Technology,North America,USA,-1.23,Loss,2734.99,11.41,8.38
2024-08-07,AAPL,Apple Inc.,66.7,78.91999999999999,57.64,69.96,729289,Technology,North America,USA,4.89,Gain,1253.93,33.58,4.69
2024-08-08,AAPL,Apple Inc.,377.35,389.8,374.23,385.35,513664,Technology,North America,USA,2.12,Gain,5790.14,5.23,5.89
2024-08-09,AAPL,Apple Inc.,441.37,447.11,423.88,431.93,275491,Technology,North America,USA,-2.14,Loss,5370.35,6.65,7.01
2024-08-10,AAPL,Apple Inc.,166.71,175.0,162.92000000000002,172.94,225934,Technology,North America,USA,3.74,Gain,1389.65,42.67,9.96
2024-08-11,AAPL,Apple Inc.,403.07,411.83,395.92,401.12,16501,Technology,North America,USA,-0.48,Loss,5132.45,5.48,9.02
2024-08-12,AAPL,Apple Inc.,395.33,398.60999999999996,375.35,383.44,508025,Technology,North America,USA,-3.01,Loss,6775.85,9.73,7.21
2024-08-13,AAPL,Apple Inc.,98.24,102.83,92.12,94.14,365816,Technology,North America,USA,-4.17,Loss,1637.42,40.79,4.42
2024-08-14,AAPL,Apple Inc.,86.55,87.16,80.67,85.41,584723,Technology,North America,USA,-1.32,Loss,743.75,13.17,9.26
2024-08-15,AAPL,Apple Inc.,308.35,318.01,299.93,313.44,101519,Technology,North America,USA,1.65,Gain,2459.96,49.64,8.16
2024-08-16,AAPL,Apple Inc.,269.99,281.46000000000004,268.38,276.24,672221,Technology,North America,USA,2.31,Gain,5350.31,32.26,6.6
2024-08-17,AAPL,Apple Inc.,55.18,66.55,51.69,57.69,769684,Technology,North America,USA,4.55,Gain,938.88,34.56,5.79
2024-08-18,AAPL,Apple Inc.,209.44,216.44,199.83999999999997,202.42,253541,Technology,North America,USA,-3.35,Loss,3016.41,28.94,1.81
2024-08-19,AAPL,Apple Inc.,140.53,152.29,139.5,147.19,102286,Technology,North America,USA,4.74,Gain,1663.42,27.86,5.47
2024-08-20,AAPL,Apple Inc.,147.5,149.65,143.56,146.77,571307,Technology,North America,USA,-0.49,Loss,1236.08,14.71,8.72
2024-08-21,AAPL,Apple Inc.,192.0,194.62,188.87,190.33,813648,Technology,North America,USA,-0.87,Loss,2483.15,31.45,5.55
2024-08-22,AAPL,Apple Inc.,483.55,489.55,465.75,468.94,296612,Technology,North America,USA,-3.02,Loss,5485.86,28.47,1.63
2024-08-23,AAPL,Apple Inc.,443.0,450.78,419.53000000000003,424.47,364336,Technology,North America,USA,-4.18,Loss,5637.91,24.01,6.08
2024-08-24,AAPL,Apple Inc.,255.5,267.62,255.36,258.02,457966,Technology,North America,USA,0.99,Gain,3075.94,43.29,3.85
2024-08-25,AAPL,Apple Inc.,131.1,138.35,121.02,127.58,669467,Technology,North America,USA,-2.68,Loss,2102.68,44.37,6.14
2024-08-26,AAPL,Apple Inc.,483.64,513.56,483.02,506.89,417006,Technology,North America,USA,4.81,Gain,3467.49,28.93,1.07
2024-08-27,AAPL,Apple Inc.,78.21,91.03999999999999,72.97999999999999,81.44,357913,Technology,North America,USA,4.13,Gain,1001.94,23.59,0.12
2024-08-28,AAPL,Apple Inc.,158.58,173.42000000000002,155.68,165.71,840819,Technology,North America,USA,4.5,Gain,1622.41,41.92,9.82
2024-08-29,AAPL,Apple Inc.,445.3,453.85,435.87,450.98,215975,Technology,North America,USA,1.28,Gain,3608.16,9.42,7.77
2024-08-30,AAPL,Apple Inc.,322.06,333.57,317.07,328.88,158988,Technology,North America,USA,2.12,Gain,5278.67,22.39,5.9
2024-08-31,AAPL,Apple Inc.,317.05,338.05,312.59000000000003,328.57,861612,Technology,North America,USA,3.63,Gain,3705.1,48.92,0.71
2024-09-01,AAPL,Apple Inc.,82.98,92.17,74.52000000000001,86.54,905021,Technology,North America,USA,4.29,Gain,1153.54,16.69,9.22
2024-09-02,AAPL,Apple Inc.,326.41,333.86,303.05,311.07,547764,Technology,North America,USA,-4.7,Loss,2875.7,28.09,7.41
2024-09-03,AAPL,Apple Inc.,74.81,83.49,73.3,75.19,817590,Technology,North America,USA,0.51,Gain,858.94,35.01,3.65
2024-09-04,AAPL,Apple Inc.,442.32,462.44,439.07,461.1,331641,Technology,North America,USA,4.25,Gain,4782.95,16.61,8.4
2024-09-05,AAPL,Apple Inc.,179.71,182.51000000000002,172.44,177.04,348962,Technology,North America,USA,-1.49,Loss,2436.86,41.01,4.45
2024-09-06,AAPL,Apple Inc.,219.35,222.10999999999999,213.36,219.28,633921,Technology,North America,USA,-0.03,Loss,3799.86,48.49,2.29
2024-09-07,AAPL,Apple Inc.,248.0,253.09,242.25,250.73,694889,Technology,North America,USA,1.1,Gain,2969.13,28.86,7.34
2024-09-08,AAPL,Apple Inc.,499.71,502.53,474.27000000000004,475.54,397782,Technology,North America,USA,-4.84,Loss,7956.88,21.94,3.23
2024-09-09,AAPL,Apple Inc.,316.45,318.19000000000005,313.09999999999997,317.72,614974,Technology,North America,USA,0.4,Gain,3902.73,44.07,6.92
2024-09-10,AAPL,Apple Inc.,441.46,442.35999999999996,425.79999999999995,425.9,554770,Technology,North America,USA,-3.52,Loss,5129.49,13.1,5.6
2024-09-11,AAPL,Apple Inc.,265.71,271.39,252.75,261.61,971110,Technology,North America,USA,-1.54,Loss,3152.92,31.36,2.14
2024-09-12,AAPL,Apple Inc.,455.14,455.38,436.1,439.18,261878,Technology,North America,USA,-3.51,Loss,4897.33,20.56,3.59
2024-09-13,AAPL,Apple Inc.,124.59,125.7,114.62,124.15,755078,Technology,North America,USA,-0.35,Loss,2322.66,10.44,0.66
2024-09-14,AAPL,Apple Inc.,301.36,301.94,286.37,290.72,965122,Technology,North America,USA,-3.53,Loss,4170.24,15.82,6.29
2024-09-15,AAPL,Apple Inc.,114.19,125.01,106.95,118.65,80703,Technology,North America,USA,3.91,Gain,1531.27,31.14,8.76
2024-09-16,AAPL,Apple Inc.,347.14,353.71,329.6,331.47,286362,Technology,North America,USA,-4.51,Loss,4475.07,40.52,4.13
2024-09-17,AAPL,Apple Inc.,259.81,265.3,245.89,247.38,325289,Technology,North America,USA,-4.78,Loss,4360.12,7.34,1.25
2024-09-18,AAPL,Apple Inc.,246.1,251.62,237.63,249.16,576924,Technology,North America,USA,1.24,Gain,3194.11,8.84,2.12
2024-09-19,AAPL,Apple Inc.,112.15,121.9,101.14,107.65,164424,Technology,North America,USA,-4.01,Loss,1935.9,48.78,6.7
2024-09-20,AAPL,Apple Inc.,341.77,347.21999999999997,327.90999999999997,333.82,505611,Technology,North America,USA,-2.33,Loss,3343.07,12.96,9.32
2024-09-21,AAPL,Apple Inc.,169.42,170.23999999999998,153.71,162.25,552376,Technology,North America,USA,-4.23,Loss,2859.93,49.97,2.64
2024-09-22,AAPL,Apple Inc.,262.39,267.33,254.5,265.38,394105,Technology,North America,USA,1.14,Gain,2066.39,12.41,0.3
2024-09-23,AAPL,Apple Inc.,250.52,264.84,241.36,259.82,724419,Technology,North America,USA,3.71,Gain,5148.9,38.63,7.5
2024-09-24,AAPL,Apple Inc.,171.99,176.02,165.47,172.0,376352,Technology,North America,USA,0.01,Gain,2259.69,31.12,3.91
2024-09-25,AAPL,Apple Inc.,154.58,158.99,141.92000000000002,149.93,157724,Technology,North America,USA,-3.01,Loss,2534.12,6.8,6.7
2024-09-26,AAPL,Apple Inc.,405.71,419.08,403.88,411.9,783744,Technology,North America,USA,1.53,Gain,4869.88,37.88,7.39
2024-09-27,AAPL,Apple Inc.,130.35,137.87,120.88,135.05,476926,Technology,North America,USA,3.61,Gain,1422.52,47.48,4.58
2024-09-28,AAPL,Apple Inc.,376.09,388.83000000000004,373.28999999999996,388.1,134278,Technology,North America,USA,3.19,Gain,5187.15,45.32,0.51
2024-09-29,AAPL,Apple Inc.,432.96,435.99,430.51,434.38,263401,Technology,North America,USA,0.33,Gain,4869.15,24.24,8.34
2024-09-30,AAPL,Apple Inc.,294.41,305.1,293.40000000000003,299.31,753631,Technology,North America,USA,1.66,Gain,3348.98,47.74,9.86
2024-10-01,AAPL,Apple Inc.,308.21,317.98,299.25,309.06,303339,Technology,North America,USA,0.28,Gain,2308.66,19.77,5.51
2024-10-02,AAPL,Apple Inc.,312.86,323.85,308.23,318.74,270499,Technology,North America,USA,1.88,Gain,5217.71,39.15,0.99
2024-10-03,AAPL,Apple Inc.,109.2,114.27,108.46000000000001,109.85,505690,Technology,North America,USA,0.6,Gain,1278.55,35.76,4.54
2024-10-04,AAPL,Apple Inc.,473.73,474.18,465.95,472.32,96734,Technology,North America,USA,-0.3,Loss,7648.84,49.77,6.6
2024-10-05,AAPL,Apple Inc.,152.37,156.65,145.23000000000002,147.43,735218,Technology,North America,USA,-3.24,Loss,2610.54,7.07,4.23
2024-10-06,AAPL,Apple Inc.,462.9,465.45,451.18,453.47,398317,Technology,North America,USA,-2.04,Loss,7691.89,33.66,8.84
2024-10-07,AAPL,Apple Inc.,400.73,402.8,399.78000000000003,402.62,516340,Technology,North America,USA,0.47,Gain,7353.73,16.53,9.5
2024-10-08,AAPL,Apple Inc.,103.54,108.78,95.15,105.01,761890,Technology,North America,USA,1.42,Gain,971.24,25.62,4.77
2024-10-09,AAPL,Apple Inc.,425.74,453.97,422.02,445.05,693698,Technology,North America,USA,4.54,Gain,7650.8,5.23,9.69
2024-10-10,AAPL,Apple Inc.,292.91,306.06,292.77000000000004,301.71,954093,Technology,North America,USA,3.0,Gain,2340.11,27.25,4.07
2024-10-11,AAPL,Apple Inc.,188.21,202.02,186.92000000000002,196.66,276914,Technology,North America,USA,4.49,Gain,1513.39,26.65,1.76
2024-10-12,AAPL,Apple Inc.,68.48,71.68,62.36,66.17,626174,Technology,North America,USA,-3.37,Loss,381.33,29.98,4.17
2024-10-13,AAPL,Apple Inc.,409.44,413.66,397.04,401.44,864153,Technology,North America,USA,-1.95,Loss,2817.78,47.35,9.61
2024-10-14,AAPL,Apple Inc.,327.31,330.16,315.71000000000004,319.05,567665,Technology,North America,USA,-2.52,Loss,4892.43,13.54,4.8
2024-10-15,AAPL,Apple Inc.,216.23,224.29999999999998,203.94,205.94,695938,Technology,North America,USA,-4.76,Loss,2056.73,47.01,6.68
2024-10-16,AAPL,Apple Inc.,127.57,131.07999999999998,120.14,123.5,924265,Technology,North America,USA,-3.19,Loss,1120.6,37.16,8.95
2024-10-17,AAPL,Apple Inc.,243.28,248.06,234.25,239.25,565910,Technology,North America,USA,-1.66,Loss,3975.67,24.97,4.9
2024-10-18,AAPL,Apple Inc.,332.65,342.47999999999996,329.63,331.14,849487,Technology,North America,USA,-0.45,Loss,4302.99,38.5,3.73
2024-10-19,AAPL,Apple Inc.,79.02,89.0,73.91,77.42,472638,Technology,North America,USA,-2.02,Loss,910.91,33.73,4.0
2024-10-20,AAPL,Apple Inc.,395.43,413.66999999999996,394.85,409.46,947426,Technology,North America,USA,3.55,Gain,3171.02,7.34,6.61
2024-10-21,AAPL,Apple Inc.,427.49,457.34000000000003,426.33,448.12,71401,Technology,North America,USA,4.83,Gain,3954.0,9.15,2.95
2024-10-22,AAPL,Apple Inc.,280.57,282.59999999999997,264.46999999999997,267.53,960332,Technology,North America,USA,-4.65,Loss,2916.17,48.18,4.59
2024-10-23,AAPL,Apple Inc.,173.31,181.81,163.86,173.27,925370,Technology,North America,USA,-0.02,Loss,1867.75,11.45,4.51
2024-10-24,AAPL,Apple Inc.,469.17,479.04,465.27,466.82,225929,Technology,North America,USA,-0.5,Loss,3021.99,19.21,7.37
2024-10-25,AAPL,Apple Inc.,85.79,91.30000000000001,76.76,84.26,683846,Technology,North America,USA,-1.78,Loss,1417.31,27.15,1.88
2024-10-26,AAPL,Apple Inc.,152.79,157.15,145.17000000000002,151.8,372419,Technology,North America,USA,-0.65,Loss,1073.92,34.46,0.34
2024-10-27,AAPL,Apple Inc.,493.51,510.36,485.21,508.22,621046,Technology,North America,USA,2.98,Gain,6414.63,17.92,4.27
2024-10-28,AAPL,Apple Inc.,341.61,346.87,322.67999999999995,331.28,707999,Technology,North America,USA,-3.02,Loss,5884.96,17.81,1.7
2024-10-29,AAPL,Apple Inc.,483.58,491.36,481.16999999999996,485.51,192755,Technology,North America,USA,0.4,Gain,7929.71,39.29,2.14
2024-10-30,AAPL,Apple Inc.,333.5,354.18,332.8,346.87,216803,Technology,North America,USA,4.01,Gain,3372.7,10.29,7.74
2024-10-31,AAPL,Apple Inc.,71.21,79.38000000000001,61.89999999999999,73.37,556021,Technology,North America,USA,3.03,Gain,1368.01,49.91,4.46
2024-11-01,AAPL,Apple Inc.,128.94,138.18,119.73,126.59,786083,Technology,North America,USA,-1.82,Loss,2516.79,48.49,7.24
2024-11-02,AAPL,Apple Inc.,95.81,105.47,92.47999999999999,93.63,106293,Technology,North America,USA,-2.28,Loss,589.83,41.53,3.24
2024-11-03,AAPL,Apple Inc.,118.4,132.68,109.41000000000001,122.9,628625,Technology,North America,USA,3.8,Gain,864.33,37.1,3.56
2024-11-04,AAPL,Apple Inc.,244.41,265.39,238.57999999999998,255.54,641468,Technology,North America,USA,4.55,Gain,3662.72,12.68,8.07
2024-11-05,AAPL,Apple Inc.,87.61,96.37,80.09,84.29,483524,Technology,North America,USA,-3.79,Loss,1453.35,5.13,4.22
2024-11-06,AAPL,Apple Inc.,368.02,372.21,351.85,357.5,428596,Technology,North America,USA,-2.86,Loss,4086.02,38.61,8.56
2024-11-07,AAPL,Apple Inc.,165.97,172.66,152.4,160.22,917023,Technology,North America,USA,-3.46,Loss,1834.13,29.88,9.15
2024-11-08,AAPL,Apple Inc.,186.1,193.93,179.43,191.46,25907,Technology,North America,USA,2.88,Gain,1854.6,41.89,0.61
2024-11-09,AAPL,Apple Inc.,315.36,318.55,297.24,305.82,472959,Technology,North America,USA,-3.03,Loss,5080.79,47.42,9.35
2024-11-10,AAPL,Apple Inc.,417.16,430.23,410.13000000000005,421.74,775865,Technology,North America,USA,1.1,Gain,3309.62,6.6,9.44
2024-11-11,AAPL,Apple Inc.,126.49,129.1,123.23,124.65,155229,Technology,North America,USA,-1.45,Loss,1947.58,49.26,6.59
2024-11-12,AAPL,Apple Inc.,203.75,209.76000000000002,196.89,205.58,809913,Technology,North America,USA,0.9,Gain,4041.34,8.15,1.01
2024-11-13,AAPL,Apple Inc.,244.85,252.22,235.19,238.49,574692,Technology,North America,USA,-2.6,Loss,2160.79,22.56,2.07
2024-11-14,AAPL,Apple Inc.,98.91,102.02,96.24,99.53,559645,Technology,North America,USA,0.63,Gain,1198.99,45.72,8.03
2024-11-15,AAPL,Apple Inc.,409.39,413.86,392.81,401.15,749037,Technology,North America,USA,-2.01,Loss,3724.38,44.84,2.42
2024-11-16,AAPL,Apple Inc.,216.2,218.82,205.75,208.04,127927,Technology,North America,USA,-3.77,Loss,3127.41,14.92,1.78
2024-11-17,AAPL,Apple Inc.,466.15,475.28999999999996,448.58000000000004,457.54,712058,Technology,North America,USA,-1.85,Loss,2672.98,9.6,9.83
2024-11-18,AAPL,Apple Inc.,85.84,90.08,79.75,81.94,162945,Technology,North America,USA,-4.54,Loss,472.12,46.8,6.28
2024-11-19,AAPL,Apple Inc.,366.87,367.27,354.78,361.4,782610,Technology,North America,USA,-1.49,Loss,6437.83,24.54,1.95
2024-11-20,AAPL,Apple Inc.,294.22,294.86,279.25,281.99,672791,Technology,North America,USA,-4.16,Loss,4039.05,12.85,7.17
2024-11-21,AAPL,Apple Inc.,350.89,363.46000000000004,346.77,362.22,818953,Technology,North America,USA,3.23,Gain,4968.46,24.8,3.37
2024-11-22,AAPL,Apple Inc.,462.74,487.33,459.84000000000003,480.68,484482,Technology,North America,USA,3.88,Gain,9485.0,13.58,7.52
2024-11-23,AAPL,Apple Inc.,176.89,189.9,174.88,182.71,41250,Technology,North America,USA,3.29,Gain,2219.27,47.81,1.18
2024-11-24,AAPL,Apple Inc.,112.2,115.22,101.72,110.77,91437,Technology,North America,USA,-1.27,Loss,1524.8,35.91,4.52
2024-11-25,AAPL,Apple Inc.,303.44,304.92,298.92,304.44,922472,Technology,North America,USA,0.33,Gain,1598.87,44.97,5.99
2024-11-26,AAPL,Apple Inc.,431.03,439.21,420.73,421.79,241950,Technology,North America,USA,-2.14,Loss,3363.71,36.43,5.74
2024-11-27,AAPL,Apple Inc.,163.39,176.86,160.69,170.08,983381,Technology,North America,USA,4.09,Gain,1289.95,23.76,4.73
2024-11-28,AAPL,Apple Inc.,467.27,497.12,462.94,488.87,916098,Technology,North America,USA,4.62,Gain,7412.15,40.1,0.89
2024-11-29,AAPL,Apple Inc.,436.79,442.47,418.39,422.86,302634,Technology,North America,USA,-3.19,Loss,2142.64,35.01,6.44
2024-11-30,AAPL,Apple Inc.,128.47,141.12,126.03,134.41,834308,Technology,North America,USA,4.62,Gain,2222.1,12.46,1.07
2024-12-01,AAPL,Apple Inc.,258.11,259.08000000000004,247.1,252.92,500478,Technology,North America,USA,-2.01,Loss,2153.86,5.1,2.11
2024-12-02,AAPL,Apple Inc.,68.5,75.66000000000001,66.44,68.9,144632,Technology,North America,USA,0.58,Gain,388.95,46.55,0.91
2024-12-03,AAPL,Apple Inc.,294.94,297.77000000000004,293.96,294.98,112228,Technology,North America,USA,0.01,Gain,2476.09,25.46,1.8
2024-12-04,AAPL,Apple Inc.,208.1,222.24,199.01,212.69,332291,Technology,North America,USA,2.21,Gain,2518.0,24.03,5.94
2024-12-05,AAPL,Apple Inc.,248.78,249.53,241.61,243.61,672127,Technology,North America,USA,-2.08,Loss,3714.92,42.32,5.86
2024-12-06,AAPL,Apple Inc.,356.71,367.58000000000004,350.34999999999997,363.47,476443,Technology,North America,USA,1.9,Gain,2644.42,24.06,7.91
2024-12-07,AAPL,Apple Inc.,347.32,364.40999999999997,340.77,362.77,758119,Technology,North America,USA,4.45,Gain,4281.32,19.38,6.77
2024-12-08,AAPL,Apple Inc.,250.45,257.36,234.84,238.02,561538,Technology,North America,USA,-4.96,Loss,4708.06,38.09,2.2
2024-12-09,AAPL,Apple Inc.,251.76,260.97,244.85999999999999,257.04,503077,Technology,North America,USA,2.1,Gain,3780.19,21.0,0.99
2024-12-10,AAPL,Apple Inc.,356.31,367.13,350.3,360.14,887516,Technology,North America,USA,1.07,Gain,6129.35,10.13,2.61
2024-12-11,AAPL,Apple Inc.,383.06,384.2,369.98,375.22,15689,Technology,North America,USA,-2.05,Loss,1915.92,18.55,6.48
2024-12-12,AAPL,Apple Inc.,73.84,81.67999999999999,67.65,77.41,145463,Technology,North America,USA,4.83,Gain,522.58,29.86,9.33
2024-12-13,AAPL,Apple Inc.,113.92,121.69999999999999,107.78,116.07,156838,Technology,North America,USA,1.89,Gain,2107.39,45.98,6.24
2024-12-14,AAPL,Apple Inc.,86.33,89.78999999999999,77.47,86.17,240792,Technology,North America,USA,-0.19,Loss,1193.36,28.75,9.83
2024-12-15,AAPL,Apple Inc.,89.98,98.19000000000001,89.82000000000001,90.79,643849,Technology,North America,USA,0.9,Gain,1239.02,47.22,3.21
2024-12-16,AAPL,Apple Inc.,462.74,472.14,458.14,462.27,66129,Technology,North America,USA,-0.1,Loss,4222.54,43.9,7.26
2024-12-17,AAPL,Apple Inc.,178.04,184.31,174.14,184.27,917722,Technology,North America,USA,3.5,Gain,1194.38,34.9,3.6
2024-12-18,AAPL,Apple Inc.,118.68,130.26,116.16000000000001,122.06,214976,Technology,North America,USA,2.85,Gain,986.11,31.22,0.73
2024-12-19,AAPL,Apple Inc.,169.54,183.64,162.5,177.63,468595,Technology,North America,USA,4.77,Gain,2749.97,23.5,8.01
2024-12-20,AAPL,Apple Inc.,157.39,167.27999999999997,151.19,153.88,756388,Technology,North America,USA,-2.23,Loss,1015.66,49.93,6.91
2024-12-21,AAPL,Apple Inc.,289.2,308.27,283.47999999999996,303.03,599119,Technology,North America,USA,4.78,Gain,5944.46,44.99,2.48
2024-12-22,AAPL,Apple Inc.,140.18,147.29000000000002,135.02,135.55,437462,Technology,North America,USA,-3.3,Loss,964.1,27.89,9.22
2024-12-23,AAPL,Apple Inc.,177.3,184.32000000000002,163.8,172.78,18838,Technology,North America,USA,-2.55,Loss,2429.18,29.16,5.12
2024-12-24,AAPL,Apple Inc.,351.08,359.78,333.79,340.97,644254,Technology,North America,USA,-2.88,Loss,5663.14,38.73,3.74
